cycle,season,genus,colony_id,value,line_group
34,Summer,D,WT_AN1,105078.194,AN1_D
35,Summer,D,WT_AN1,157729.0234,AN1_D
1,Fall,C,WT_AN1,-927.8515218,AN1_C
2,Fall,C,WT_AN1,-827.8327026,AN1_C
3,Fall,C,WT_AN1,-328.2201742,AN1_C
4,Fall,C,WT_AN1,-15.35764058,AN1_C
5,Fall,C,WT_AN1,288.6897914,AN1_C
6,Fall,C,WT_AN1,358.47159,AN1_C
7,Fall,C,WT_AN1,12.18570073,AN1_C
8,Fall,C,WT_AN1,-208.4361293,AN1_C
9,Fall,C,WT_AN1,-199.0293376,AN1_C
10,Fall,C,WT_AN1,304.9712187,AN1_C
11,Fall,C,WT_AN1,1056.138468,AN1_C
12,Fall,C,WT_AN1,2251.032206,AN1_C
13,Fall,C,WT_AN1,5023.42863,AN1_C
14,Fall,C,WT_AN1,9502.970703,AN1_C
15,Fall,C,WT_AN1,18790.29427,AN1_C
16,Fall,C,WT_AN1,36107.81771,AN1_C
17,Fall,C,WT_AN1,65112.35417,AN1_C
18,Fall,C,WT_AN1,107718.8854,AN1_C
19,Fall,C,WT_AN1,158381.4792,AN1_C
20,Fall,C,WT_AN1,209583.5833,AN1_C
21,Fall,C,WT_AN1,257451.5781,AN1_C
22,Fall,C,WT_AN1,299720.9323,AN1_C
23,Fall,C,WT_AN1,335875.5521,AN1_C
24,Fall,C,WT_AN1,366609.8229,AN1_C
25,Fall,C,WT_AN1,392514.3542,AN1_C
26,Fall,C,WT_AN1,414580,AN1_C
27,Fall,C,WT_AN1,432924.0729,AN1_C
28,Fall,C,WT_AN1,449003.5,AN1_C
29,Fall,C,WT_AN1,462074.9271,AN1_C
30,Fall,C,WT_AN1,473916.2708,AN1_C
31,Fall,C,WT_AN1,483598.6667,AN1_C
32,Fall,C,WT_AN1,492194.8333,AN1_C
33,Fall,C,WT_AN1,499501.3438,AN1_C
34,Fall,C,WT_AN1,506089.4896,AN1_C
35,Fall,C,WT_AN1,511016.8125,AN1_C
1,Fall,D,WT_AN1,581.6910604,AN1_D
2,Fall,D,WT_AN1,377.7047933,AN1_D
3,Fall,D,WT_AN1,146.1612358,AN1_D
4,Fall,D,WT_AN1,74.08644676,AN1_D
5,Fall,D,WT_AN1,260.0116374,AN1_D
6,Fall,D,WT_AN1,110.1816243,AN1_D
7,Fall,D,WT_AN1,118.2708893,AN1_D
8,Fall,D,WT_AN1,-75.63985697,AN1_D
9,Fall,D,WT_AN1,-186.1209106,AN1_D
10,Fall,D,WT_AN1,109.3485602,AN1_D
11,Fall,D,WT_AN1,-33.32259941,AN1_D
12,Fall,D,WT_AN1,-173.2463646,AN1_D
13,Fall,D,WT_AN1,34.19445928,AN1_D
14,Fall,D,WT_AN1,-154.8412825,AN1_D
15,Fall,D,WT_AN1,-296.3275337,AN1_D
16,Fall,D,WT_AN1,-329.6054738,AN1_D
17,Fall,D,WT_AN1,-309.5578766,AN1_D
18,Fall,D,WT_AN1,-164.4868444,AN1_D
19,Fall,D,WT_AN1,-54.1684192,AN1_D
20,Fall,D,WT_AN1,187.2619858,AN1_D
21,Fall,D,WT_AN1,107.6038462,AN1_D
22,Fall,D,WT_AN1,102.6983185,AN1_D
23,Fall,D,WT_AN1,234.0662181,AN1_D
24,Fall,D,WT_AN1,352.1658936,AN1_D
25,Fall,D,WT_AN1,272.0650584,AN1_D
26,Fall,D,WT_AN1,656.2480672,AN1_D
27,Fall,D,WT_AN1,1035.319112,AN1_D
28,Fall,D,WT_AN1,2006.020386,AN1_D
29,Fall,D,WT_AN1,3244.031413,AN1_D
30,Fall,D,WT_AN1,5864.891602,AN1_D
31,Fall,D,WT_AN1,10614.26969,AN1_D
32,Fall,D,WT_AN1,20039.09147,AN1_D
33,Fall,D,WT_AN1,37524.39648,AN1_D
34,Fall,D,WT_AN1,67725.45052,AN1_D
35,Fall,D,WT_AN1,104988.6576,AN1_D
1,Winter,C,WT_AN1,-1531.700928,AN1_C
2,Winter,C,WT_AN1,-1685.304891,AN1_C
3,Winter,C,WT_AN1,-529.9270528,AN1_C
4,Winter,C,WT_AN1,421.5210876,AN1_C
5,Winter,C,WT_AN1,268.5004705,AN1_C
6,Winter,C,WT_AN1,111.5814133,AN1_C
7,Winter,C,WT_AN1,-139.5902507,AN1_C
8,Winter,C,WT_AN1,-35.38690694,AN1_C
9,Winter,C,WT_AN1,-118.92055,AN1_C
10,Winter,C,WT_AN1,-11.93594615,AN1_C
11,Winter,C,WT_AN1,703.7361158,AN1_C
12,Winter,C,WT_AN1,2552.871704,AN1_C
13,Winter,C,WT_AN1,5749.924154,AN1_C
14,Winter,C,WT_AN1,11076.42188,AN1_C
15,Winter,C,WT_AN1,21866.95898,AN1_C
16,Winter,C,WT_AN1,40473.29688,AN1_C
17,Winter,C,WT_AN1,71937.29688,AN1_C
18,Winter,C,WT_AN1,115774.7083,AN1_C
19,Winter,C,WT_AN1,167002.8385,AN1_C
20,Winter,C,WT_AN1,218448.9688,AN1_C
21,Winter,C,WT_AN1,266736.2656,AN1_C
22,Winter,C,WT_AN1,309535.4167,AN1_C
23,Winter,C,WT_AN1,346414.7813,AN1_C
24,Winter,C,WT_AN1,377658.6563,AN1_C
25,Winter,C,WT_AN1,403525.9271,AN1_C
26,Winter,C,WT_AN1,425473.3542,AN1_C
27,Winter,C,WT_AN1,443245.7708,AN1_C
28,Winter,C,WT_AN1,458339.3333,AN1_C
29,Winter,C,WT_AN1,470931.3021,AN1_C
30,Winter,C,WT_AN1,481137.6875,AN1_C
31,Winter,C,WT_AN1,489887.8021,AN1_C
32,Winter,C,WT_AN1,497102.6146,AN1_C
33,Winter,C,WT_AN1,502591.6667,AN1_C
34,Winter,C,WT_AN1,506515.9896,AN1_C
35,Winter,C,WT_AN1,509008.3438,AN1_C
1,Winter,D,WT_AN1,1218.991943,AN1_D
2,Winter,D,WT_AN1,522.051239,AN1_D
3,Winter,D,WT_AN1,167.4022144,AN1_D
4,Winter,D,WT_AN1,167.93809,AN1_D
5,Winter,D,WT_AN1,166.5286433,AN1_D
6,Winter,D,WT_AN1,91.91607666,AN1_D
7,Winter,D,WT_AN1,-8.553251266,AN1_D
8,Winter,D,WT_AN1,-141.4757182,AN1_D
9,Winter,D,WT_AN1,-96.91119321,AN1_D
10,Winter,D,WT_AN1,-181.7347056,AN1_D
11,Winter,D,WT_AN1,-230.8368403,AN1_D
12,Winter,D,WT_AN1,-42.66295369,AN1_D
13,Winter,D,WT_AN1,-163.3197962,AN1_D
14,Winter,D,WT_AN1,-36.89068604,AN1_D
15,Winter,D,WT_AN1,-194.2220081,AN1_D
16,Winter,D,WT_AN1,-246.4647776,AN1_D
17,Winter,D,WT_AN1,181.2898458,AN1_D
18,Winter,D,WT_AN1,322.8621775,AN1_D
19,Winter,D,WT_AN1,339.4839785,AN1_D
20,Winter,D,WT_AN1,1088.454727,AN1_D
21,Winter,D,WT_AN1,1496.79009,AN1_D
22,Winter,D,WT_AN1,1864.075979,AN1_D
23,Winter,D,WT_AN1,2259.86969,AN1_D
24,Winter,D,WT_AN1,2689.085124,AN1_D
25,Winter,D,WT_AN1,3293.313761,AN1_D
26,Winter,D,WT_AN1,4084.86792,AN1_D
27,Winter,D,WT_AN1,4560.015706,AN1_D
28,Winter,D,WT_AN1,5268.304281,AN1_D
29,Winter,D,WT_AN1,6202.04069,AN1_D
30,Winter,D,WT_AN1,7311.222168,AN1_D
31,Winter,D,WT_AN1,9010.318034,AN1_D
32,Winter,D,WT_AN1,11712.89551,AN1_D
33,Winter,D,WT_AN1,15595.49121,AN1_D
34,Winter,D,WT_AN1,22710.5013,AN1_D
35,Winter,D,WT_AN1,31586.64193,AN1_D
1,Spring,C,WT_AN1,-1286.09907,AN1_C
2,Spring,C,WT_AN1,-857.2254842,AN1_C
3,Spring,C,WT_AN1,-520.56604,AN1_C
4,Spring,C,WT_AN1,-156.7087301,AN1_C
5,Spring,C,WT_AN1,229.0300954,AN1_C
6,Spring,C,WT_AN1,253.2943128,AN1_C
7,Spring,C,WT_AN1,124.4485321,AN1_C
8,Spring,C,WT_AN1,-168.7540563,AN1_C
9,Spring,C,WT_AN1,-271.1538829,AN1_C
10,Spring,C,WT_AN1,-99.88706207,AN1_C
11,Spring,C,WT_AN1,-97.18599065,AN1_C
12,Spring,C,WT_AN1,-19.44975789,AN1_C
13,Spring,C,WT_AN1,262.3216152,AN1_C
14,Spring,C,WT_AN1,148.9556402,AN1_C
15,Spring,C,WT_AN1,-107.858256,AN1_C
16,Spring,C,WT_AN1,25.42353312,AN1_C
17,Spring,C,WT_AN1,459.9403763,AN1_C
18,Spring,C,WT_AN1,49.3055013,AN1_C
19,Spring,C,WT_AN1,-76.96023051,AN1_C
20,Spring,C,WT_AN1,98.2017889,AN1_C
21,Spring,C,WT_AN1,401.5311127,AN1_C
22,Spring,C,WT_AN1,291.0726878,AN1_C
23,Spring,C,WT_AN1,74.54459318,AN1_C
24,Spring,C,WT_AN1,-188.4184011,AN1_C
25,Spring,C,WT_AN1,143.9167786,AN1_C
26,Spring,C,WT_AN1,-58.91534424,AN1_C
27,Spring,C,WT_AN1,-194.9538549,AN1_C
28,Spring,C,WT_AN1,-193.9559091,AN1_C
29,Spring,C,WT_AN1,-333.1806221,AN1_C
30,Spring,C,WT_AN1,53.56733195,AN1_C
31,Spring,C,WT_AN1,132.2716586,AN1_C
32,Spring,C,WT_AN1,-159.6633428,AN1_C
33,Spring,C,WT_AN1,-157.7871319,AN1_C
34,Spring,C,WT_AN1,200.2147198,AN1_C
35,Spring,C,WT_AN1,331.3142293,AN1_C
1,Spring,D,WT_AN1,-1987.594788,AN1_D
2,Spring,D,WT_AN1,-1712.425374,AN1_D
3,Spring,D,WT_AN1,-1327.770182,AN1_D
4,Spring,D,WT_AN1,-875.2048543,AN1_D
5,Spring,D,WT_AN1,221.7263641,AN1_D
6,Spring,D,WT_AN1,389.6146139,AN1_D
7,Spring,D,WT_AN1,354.7645823,AN1_D
8,Spring,D,WT_AN1,449.1332877,AN1_D
9,Spring,D,WT_AN1,577.6400452,AN1_D
10,Spring,D,WT_AN1,448.4983114,AN1_D
11,Spring,D,WT_AN1,172.0558319,AN1_D
12,Spring,D,WT_AN1,63.62505595,AN1_D
13,Spring,D,WT_AN1,142.6174723,AN1_D
14,Spring,D,WT_AN1,-166.258606,AN1_D
15,Spring,D,WT_AN1,-198.9771423,AN1_D
16,Spring,D,WT_AN1,336.2808984,AN1_D
17,Spring,D,WT_AN1,150.4035136,AN1_D
18,Spring,D,WT_AN1,-26.12230428,AN1_D
19,Spring,D,WT_AN1,152.7398885,AN1_D
20,Spring,D,WT_AN1,77.48883057,AN1_D
21,Spring,D,WT_AN1,-5.746634165,AN1_D
22,Spring,D,WT_AN1,-105.1617776,AN1_D
23,Spring,D,WT_AN1,-160.724055,AN1_D
24,Spring,D,WT_AN1,-98.25637817,AN1_D
25,Spring,D,WT_AN1,-187.0217946,AN1_D
26,Spring,D,WT_AN1,-424.4877154,AN1_D
27,Spring,D,WT_AN1,-163.5434901,AN1_D
28,Spring,D,WT_AN1,60.701533,AN1_D
29,Spring,D,WT_AN1,-16.78262075,AN1_D
30,Spring,D,WT_AN1,64.07306417,AN1_D
31,Spring,D,WT_AN1,181.6982969,AN1_D
32,Spring,D,WT_AN1,94.61126963,AN1_D
33,Spring,D,WT_AN1,-157.3155874,AN1_D
34,Spring,D,WT_AN1,-24.29974111,AN1_D
35,Spring,D,WT_AN1,410.7851168,AN1_D
1,Summer,C,WT_AN3,-4946.739619,AN3_C
2,Summer,C,WT_AN3,-3035.494186,AN3_C
3,Summer,C,WT_AN3,296.4281972,AN3_C
4,Summer,C,WT_AN3,284.3884786,AN3_C
5,Summer,C,WT_AN3,-508.6720886,AN3_C
6,Summer,C,WT_AN3,-416.9644101,AN3_C
7,Summer,C,WT_AN3,1.994557699,AN3_C
8,Summer,C,WT_AN3,149.1332194,AN3_C
9,Summer,C,WT_AN3,876.4697774,AN3_C
10,Summer,C,WT_AN3,1622.124039,AN3_C
11,Summer,C,WT_AN3,2268.725016,AN3_C
12,Summer,C,WT_AN3,4383.072062,AN3_C
13,Summer,C,WT_AN3,8336.120605,AN3_C
14,Summer,C,WT_AN3,15751.89388,AN3_C
15,Summer,C,WT_AN3,29331.01693,AN3_C
16,Summer,C,WT_AN3,52975.85286,AN3_C
17,Summer,C,WT_AN3,92908.41146,AN3_C
18,Summer,C,WT_AN3,152039.0417,AN3_C
19,Summer,C,WT_AN3,222302.4427,AN3_C
20,Summer,C,WT_AN3,290495.5729,AN3_C
21,Summer,C,WT_AN3,350269.125,AN3_C
22,Summer,C,WT_AN3,399245.6667,AN3_C
23,Summer,C,WT_AN3,438201.6354,AN3_C
24,Summer,C,WT_AN3,469264.1354,AN3_C
25,Summer,C,WT_AN3,494649.9167,AN3_C
26,Summer,C,WT_AN3,514131.9375,AN3_C
27,Summer,C,WT_AN3,529152.2396,AN3_C
28,Summer,C,WT_AN3,541504.9167,AN3_C
29,Summer,C,WT_AN3,551362.5521,AN3_C
30,Summer,C,WT_AN3,559067.9271,AN3_C
31,Summer,C,WT_AN3,564206.1875,AN3_C
32,Summer,C,WT_AN3,568988.4583,AN3_C
33,Summer,C,WT_AN3,572782.3542,AN3_C
34,Summer,C,WT_AN3,574201.6458,AN3_C
35,Summer,C,WT_AN3,575056.9583,AN3_C
1,Summer,D,WT_AN3,1154.643921,AN3_D
2,Summer,D,WT_AN3,872.4370015,AN3_D
3,Summer,D,WT_AN3,929.6233317,AN3_D
4,Summer,D,WT_AN3,977.2914327,AN3_D
5,Summer,D,WT_AN3,403.9569346,AN3_D
6,Summer,D,WT_AN3,166.533905,AN3_D
7,Summer,D,WT_AN3,90.52751668,AN3_D
8,Summer,D,WT_AN3,-286.2939657,AN3_D
9,Summer,D,WT_AN3,-531.3420054,AN3_D
10,Summer,D,WT_AN3,-408.7051341,AN3_D
11,Summer,D,WT_AN3,-513.8000361,AN3_D
12,Summer,D,WT_AN3,-606.595487,AN3_D
13,Summer,D,WT_AN3,-398.5029144,AN3_D
14,Summer,D,WT_AN3,-477.3634504,AN3_D
15,Summer,D,WT_AN3,-803.99484,AN3_D
16,Summer,D,WT_AN3,-696.1887156,AN3_D
17,Summer,D,WT_AN3,-217.0622533,AN3_D
18,Summer,D,WT_AN3,-226.1337433,AN3_D
19,Summer,D,WT_AN3,-103.7729289,AN3_D
20,Summer,D,WT_AN3,416.0670522,AN3_D
21,Summer,D,WT_AN3,917.8132935,AN3_D
22,Summer,D,WT_AN3,778.3928426,AN3_D
23,Summer,D,WT_AN3,946.3161621,AN3_D
24,Summer,D,WT_AN3,1547.015483,AN3_D
25,Summer,D,WT_AN3,1879.834676,AN3_D
26,Summer,D,WT_AN3,2549.409017,AN3_D
27,Summer,D,WT_AN3,3010.488607,AN3_D
28,Summer,D,WT_AN3,3763.854574,AN3_D
29,Summer,D,WT_AN3,5698.725911,AN3_D
30,Summer,D,WT_AN3,8689.222168,AN3_D
31,Summer,D,WT_AN3,14525.74479,AN3_D
32,Summer,D,WT_AN3,25082.45898,AN3_D
33,Summer,D,WT_AN3,44011.29427,AN3_D
34,Summer,D,WT_AN3,75521.84766,AN3_D
35,Summer,D,WT_AN3,114461.0313,AN3_D
1,Fall,C,WT_AN3,-1357.757996,AN3_C
2,Fall,C,WT_AN3,-821.3740845,AN3_C
3,Fall,C,WT_AN3,-155.8091532,AN3_C
4,Fall,C,WT_AN3,-72.42782847,AN3_C
5,Fall,C,WT_AN3,286.8454285,AN3_C
6,Fall,C,WT_AN3,160.3048706,AN3_C
7,Fall,C,WT_AN3,-194.035152,AN3_C
8,Fall,C,WT_AN3,56.76804352,AN3_C
9,Fall,C,WT_AN3,-81.64620463,AN3_C
10,Fall,C,WT_AN3,-98.82477315,AN3_C
11,Fall,C,WT_AN3,887.2049764,AN3_C
12,Fall,C,WT_AN3,2509.971761,AN3_C
13,Fall,C,WT_AN3,5521.955892,AN3_C
14,Fall,C,WT_AN3,10978.89583,AN3_C
15,Fall,C,WT_AN3,23395.57422,AN3_C
16,Fall,C,WT_AN3,46656.52604,AN3_C
17,Fall,C,WT_AN3,83545.29427,AN3_C
18,Fall,C,WT_AN3,130004.026,AN3_C
19,Fall,C,WT_AN3,182233.6927,AN3_C
20,Fall,C,WT_AN3,232501.2865,AN3_C
21,Fall,C,WT_AN3,278240.1979,AN3_C
22,Fall,C,WT_AN3,316693.9896,AN3_C
23,Fall,C,WT_AN3,349858.6042,AN3_C
24,Fall,C,WT_AN3,376679.6771,AN3_C
25,Fall,C,WT_AN3,400171.0208,AN3_C
26,Fall,C,WT_AN3,419921.7188,AN3_C
27,Fall,C,WT_AN3,436045.5,AN3_C
28,Fall,C,WT_AN3,449226.1979,AN3_C
29,Fall,C,WT_AN3,460373.6458,AN3_C
30,Fall,C,WT_AN3,468850.4792,AN3_C
31,Fall,C,WT_AN3,476144.6354,AN3_C
32,Fall,C,WT_AN3,482095.6146,AN3_C
33,Fall,C,WT_AN3,487024.1354,AN3_C
34,Fall,C,WT_AN3,491302.8021,AN3_C
35,Fall,C,WT_AN3,493768.8333,AN3_C
1,Fall,D,WT_AN3,285.4891535,AN3_D
2,Fall,D,WT_AN3,147.7571818,AN3_D
3,Fall,D,WT_AN3,209.0278219,AN3_D
4,Fall,D,WT_AN3,125.2268346,AN3_D
5,Fall,D,WT_AN3,101.2878316,AN3_D
6,Fall,D,WT_AN3,-86.16679764,AN3_D
7,Fall,D,WT_AN3,-308.2906901,AN3_D
8,Fall,D,WT_AN3,-156.3299611,AN3_D
9,Fall,D,WT_AN3,60.28442764,AN3_D
10,Fall,D,WT_AN3,69.41964722,AN3_D
11,Fall,D,WT_AN3,-8.295399984,AN3_D
12,Fall,D,WT_AN3,-121.091177,AN3_D
13,Fall,D,WT_AN3,-43.75674947,AN3_D
14,Fall,D,WT_AN3,111.8719641,AN3_D
15,Fall,D,WT_AN3,43.54233551,AN3_D
16,Fall,D,WT_AN3,-17.81463369,AN3_D
17,Fall,D,WT_AN3,-78.86561839,AN3_D
18,Fall,D,WT_AN3,-149.9660797,AN3_D
19,Fall,D,WT_AN3,81.21210988,AN3_D
20,Fall,D,WT_AN3,-1.644864718,AN3_D
21,Fall,D,WT_AN3,-7.697148641,AN3_D
22,Fall,D,WT_AN3,250.3365072,AN3_D
23,Fall,D,WT_AN3,349.1422958,AN3_D
24,Fall,D,WT_AN3,609.5157674,AN3_D
25,Fall,D,WT_AN3,1018.096354,AN3_D
26,Fall,D,WT_AN3,1979.180745,AN3_D
27,Fall,D,WT_AN3,2889.762573,AN3_D
28,Fall,D,WT_AN3,4794.07609,AN3_D
29,Fall,D,WT_AN3,8257.512207,AN3_D
30,Fall,D,WT_AN3,14248.62663,AN3_D
31,Fall,D,WT_AN3,26018.51432,AN3_D
32,Fall,D,WT_AN3,47411.06641,AN3_D
33,Fall,D,WT_AN3,83919.15625,AN3_D
34,Fall,D,WT_AN3,139933.401,AN3_D
35,Fall,D,WT_AN3,200995.2396,AN3_D
1,Winter,C,WT_AN3,297.2455444,AN3_C
2,Winter,C,WT_AN3,-47.0553182,AN3_C
3,Winter,C,WT_AN3,-252.0085093,AN3_C
4,Winter,C,WT_AN3,-36.87383016,AN3_C
5,Winter,C,WT_AN3,191.4919739,AN3_C
6,Winter,C,WT_AN3,199.3454183,AN3_C
7,Winter,C,WT_AN3,185.8453344,AN3_C
8,Winter,C,WT_AN3,-165.1189372,AN3_C
9,Winter,C,WT_AN3,3.162893136,AN3_C
10,Winter,C,WT_AN3,-125.8443502,AN3_C
11,Winter,C,WT_AN3,31.03643036,AN3_C
12,Winter,C,WT_AN3,857.6112264,AN3_C
13,Winter,C,WT_AN3,2915.243327,AN3_C
14,Winter,C,WT_AN3,7955.18278,AN3_C
15,Winter,C,WT_AN3,21476.91374,AN3_C
16,Winter,C,WT_AN3,39191.29948,AN3_C
17,Winter,C,WT_AN3,67586.20703,AN3_C
18,Winter,C,WT_AN3,112788.8307,AN3_C
19,Winter,C,WT_AN3,173556.2188,AN3_C
20,Winter,C,WT_AN3,241469.0052,AN3_C
21,Winter,C,WT_AN3,305444.9271,AN3_C
22,Winter,C,WT_AN3,361586.3229,AN3_C
23,Winter,C,WT_AN3,408899.2813,AN3_C
24,Winter,C,WT_AN3,447753.5,AN3_C
25,Winter,C,WT_AN3,478455.7604,AN3_C
26,Winter,C,WT_AN3,504071.1875,AN3_C
27,Winter,C,WT_AN3,524730.4479,AN3_C
28,Winter,C,WT_AN3,540881.0313,AN3_C
29,Winter,C,WT_AN3,554511.9271,AN3_C
30,Winter,C,WT_AN3,565647,AN3_C
31,Winter,C,WT_AN3,573966.4375,AN3_C
32,Winter,C,WT_AN3,581131.0625,AN3_C
33,Winter,C,WT_AN3,586646.4792,AN3_C
34,Winter,C,WT_AN3,590228.0833,AN3_C
35,Winter,C,WT_AN3,592472.9583,AN3_C
1,Winter,D,WT_AN3,3171.813863,AN3_D
2,Winter,D,WT_AN3,1597.016869,AN3_D
3,Winter,D,WT_AN3,253.727623,AN3_D
4,Winter,D,WT_AN3,-126.1957245,AN3_D
5,Winter,D,WT_AN3,-432.9341634,AN3_D
6,Winter,D,WT_AN3,-671.3367004,AN3_D
7,Winter,D,WT_AN3,-350.7248789,AN3_D
8,Winter,D,WT_AN3,998.8244425,AN3_D
9,Winter,D,WT_AN3,1178.910177,AN3_D
10,Winter,D,WT_AN3,748.6417542,AN3_D
11,Winter,D,WT_AN3,-362.301089,AN3_D
12,Winter,D,WT_AN3,-644.3976186,AN3_D
13,Winter,D,WT_AN3,-236.9967503,AN3_D
14,Winter,D,WT_AN3,-347.421402,AN3_D
15,Winter,D,WT_AN3,-680.7288615,AN3_D
16,Winter,D,WT_AN3,-529.2863413,AN3_D
17,Winter,D,WT_AN3,919.9778601,AN3_D
18,Winter,D,WT_AN3,4159.412398,AN3_D
19,Winter,D,WT_AN3,4819.55836,AN3_D
20,Winter,D,WT_AN3,5150.862844,AN3_D
21,Winter,D,WT_AN3,4283.681664,AN3_D
22,Winter,D,WT_AN3,3999.444489,AN3_D
23,Winter,D,WT_AN3,4384.510691,AN3_D
24,Winter,D,WT_AN3,4432.94279,AN3_D
25,Winter,D,WT_AN3,3600.324097,AN3_D
26,Winter,D,WT_AN3,1044.189794,AN3_D
27,Winter,D,WT_AN3,51.81855774,AN3_D
28,Winter,D,WT_AN3,-527.2454046,AN3_D
29,Winter,D,WT_AN3,-482.7781779,AN3_D
30,Winter,D,WT_AN3,-90.27180735,AN3_D
31,Winter,D,WT_AN3,390.589976,AN3_D
32,Winter,D,WT_AN3,1185.842428,AN3_D
33,Winter,D,WT_AN3,2647.054525,AN3_D
34,Winter,D,WT_AN3,5000.275564,AN3_D
35,Winter,D,WT_AN3,8081.483882,AN3_D
1,Spring,C,WT_AN3,1113.53717,AN3_C
2,Spring,C,WT_AN3,1042.248678,AN3_C
3,Spring,C,WT_AN3,1104.322159,AN3_C
4,Spring,C,WT_AN3,971.7472026,AN3_C
5,Spring,C,WT_AN3,898.6305949,AN3_C
6,Spring,C,WT_AN3,575.4046224,AN3_C
7,Spring,C,WT_AN3,71.73852539,AN3_C
8,Spring,C,WT_AN3,-522.1033274,AN3_C
9,Spring,C,WT_AN3,-735.1717631,AN3_C
10,Spring,C,WT_AN3,-401.7740631,AN3_C
11,Spring,C,WT_AN3,169.8527883,AN3_C
12,Spring,C,WT_AN3,35.68928973,AN3_C
13,Spring,C,WT_AN3,-232.8830585,AN3_C
14,Spring,C,WT_AN3,-477.770518,AN3_C
15,Spring,C,WT_AN3,-601.4131775,AN3_C
16,Spring,C,WT_AN3,-723.9061,AN3_C
17,Spring,C,WT_AN3,-662.7714183,AN3_C
18,Spring,C,WT_AN3,-491.3203125,AN3_C
19,Spring,C,WT_AN3,-568.3639984,AN3_C
20,Spring,C,WT_AN3,-375.2761892,AN3_C
21,Spring,C,WT_AN3,-207.4800669,AN3_C
22,Spring,C,WT_AN3,-121.2346878,AN3_C
